age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
32,Married,5,45,$25 - $49,22.1,Standard,Did not complete high school,11,0,2,3,m,4,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
35,Unmarried,12,32,$25 - $49,15.7,Standard,High school degree,12,0,2,2,f,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
22,Married,1,32,$25 - $49,16.2,Standard,High school degree,1,0,1,1,m,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
25,Unmarried,0,30,$25 - $49,14.6,Economy,Some college,2,0,1,5,m,2,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1
59,Married,26,103,$75+,51.2,Luxury,High school degree,19,0,3,5,f,2,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1
28,Married,7,15,Under $25,7.5,Economy,Post-undergraduate degree,0,0,1,2,f,6,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
37,Married,11,52,$50 - $74,25.4,Standard,High school degree,12,0,2,1,f,3,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1
43,Unmarried,7,29,$25 - $49,14,Economy,Did not complete high school,3,0,1,3,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
42,Married,13,69,$50 - $74,34.1,Luxury,High school degree,16,0,3,5,f,4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
35,Unmarried,4,38,$25 - $49,19,Standard,High school degree,7,0,2,3,f,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0
22,Unmarried,3,32,$25 - $49,15.7,Standard,Did not complete high school,6,0,2,3,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
55,Unmarried,22,298,$75+,80.5,Luxury,College degree,28,0,3,5,m,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
63,Unmarried,43,11,Under $25,5.6000000000000005,Economy,Did not complete high school,19,1,3,3,m,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1
40,Married,21,61,$50 - $74,31.700000000000003,Luxury,Some college,12,0,2,4,m,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
29,Unmarried,10,59,$50 - $74,29.4,Standard,Did not complete high school,6,0,2,2,m,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
32,Married,6,52,$50 - $74,25.6,Standard,Did not complete high school,8,0,2,4,f,2,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
47,Unmarried,18,138,$75+,69.2,Luxury,College degree,8,0,2,2,m,5,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
42,Unmarried,16,28,$25 - $49,13.9,Economy,Some college,0,0,1,1,f,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0
50,Unmarried,3,23,Under $25,11.7,Economy,Did not complete high school,1,0,1,5,f,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
52,Married,29,34,$25 - $49,16.900000000000002,Standard,Some college,1,0,1,2,f,2,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
33,Married,0,26,$25 - $49,13.1,Economy,Did not complete high school,3,0,1,5,f,3,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
54,Unmarried,34,286,$75+,73.6,Luxury,College degree,23,0,3,3,m,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1
37,Married,16,32,$25 - $49,15.9,Standard,Did not complete high school,15,0,3,5,f,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
57,Married,20,307,$75+,73.5,Luxury,College degree,20,0,3,4,f,3,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1
70,Married,43,11,Under $25,5.5,Economy,High school degree,36,1,3,5,m,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
23,Married,3,14,Under $25,6.9,Economy,College degree,0,0,1,3,f,4,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1
55,Unmarried,30,196,$75+,98.2,Luxury,Some college,17,0,3,4,f,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1
48,Unmarried,11,81,$75+,41.1,Luxury,High school degree,19,0,3,2,m,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
38,Unmarried,12,40,$25 - $49,20.1,Standard,High school degree,18,0,3,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
47,Married,9,65,$50 - $74,32.5,Luxury,Did not complete high school,22,0,3,4,m,2,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
29,Unmarried,4,21,Under $25,10.5,Economy,College degree,2,0,1,1,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
27,Married,3,26,$25 - $49,13.1,Economy,Some college,0,0,1,1,m,4,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1
29,Married,10,40,$25 - $49,19.8,Standard,Some college,7,0,2,2,f,4,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1
28,Unmarried,2,26,$25 - $49,12.6,Economy,Did not complete high school,3,0,1,2,m,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
47,Married,24,55,$50 - $74,27.200000000000003,Standard,Some college,8,0,2,4,f,5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
45,Married,14,22,Under $25,11.1,Economy,Some college,0,0,1,1,f,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
24,Unmarried,0,19,Under $25,9.6,Economy,Some college,0,0,1,1,m,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
41,Married,13,204,$75+,67.9,Luxury,High school degree,20,0,3,5,f,4,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1
18,Unmarried,0,13,Under $25,6.6000000000000005,Economy,High school degree,0,0,1,1,m,2,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
42,Unmarried,23,140,$75+,69.9,Luxury,Some college,16,0,3,3,f,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1
45,Married,25,46,$25 - $49,23.1,Standard,College degree,8,0,2,2,m,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
34,Married,2,40,$25 - $49,19.8,Standard,Post-undergraduate degree,6,0,2,1,f,6,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
38,Married,1,105,$75+,53.5,Luxury,Some college,9,0,2,4,f,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
36,Unmarried,6,137,$75+,67.5,Luxury,College degree,12,0,2,5,m,3,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1
19,Married,0,16,Under $25,7.9,Economy,High school degree,0,0,1,1,f,6,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
28,Unmarried,5,24,Under $25,11.9,Economy,Did not complete high school,5,0,2,3,f,2,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1
41,Married,19,32,$25 - $49,15.7,Standard,High school degree,12,0,2,4,m,2,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
54,Unmarried,8,47,$25 - $49,23.9,Standard,College degree,7,0,2,4,f,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1
42,Unmarried,1,207,$75+,70.5,Luxury,Some college,14,0,2,5,f,2,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
47,Married,13,118,$75+,58.900000000000006,Luxury,College degree,18,0,3,5,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
61,Unmarried,31,288,$75+,70.9,Luxury,College degree,38,0,3,5,f,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1
66,Married,1,13,Under $25,6.5,Economy,Did not complete high school,33,1,3,5,m,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
51,Married,17,73,$50 - $74,36.7,Luxury,Some college,3,0,1,4,m,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1
55,Unmarried,7,33,$25 - $49,16.6,Standard,Did not complete high school,9,0,2,2,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
36,Married,4,28,$25 - $49,13.3,Economy,Some college,5,0,2,2,m,2,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
39,Married,3,63,$50 - $74,30.700000000000003,Luxury,Some college,5,0,2,4,m,3,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1
38,Unmarried,2,30,$25 - $49,14.5,Economy,College degree,0,0,1,1,m,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
44,Married,11,89,$75+,44.3,Luxury,Some college,15,0,3,4,f,2,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
52,Married,25,78,$75+,38.7,Luxury,Did not complete high school,27,0,3,5,f,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
55,Unmarried,28,1045,$75+,70.9,Luxury,Post-undergraduate degree,23,0,3,5,f,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
58,Married,30,97,$75+,49.1,Luxury,Did not complete high school,28,0,3,5,m,4,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
61,Unmarried,0,119,$75+,58.7,Luxury,High school degree,19,0,3,4,m,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
64,Unmarried,18,10,Under $25,4.9,Economy,Did not complete high school,6,1,2,2,f,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
45,Married,11,242,$75+,76.1,Luxury,Some college,22,0,3,5,f,4,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
66,Unmarried,21,333,$75+,63.2,Luxury,Did not complete high school,44,0,3,5,m,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1
31,Unmarried,5,29,$25 - $49,15.2,Standard,High school degree,2,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
31,Unmarried,4,26,$25 - $49,12.6,Economy,High school degree,4,0,1,4,m,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,Married,1,56,$50 - $74,29.4,Standard,College degree,9,0,2,5,m,6,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
20,Unmarried,0,21,Under $25,10.6,Economy,Some college,0,0,1,1,f,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1
40,Married,0,35,$25 - $49,17.3,Standard,Some college,4,0,1,5,f,2,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1
38,Married,12,40,$25 - $49,19.3,Standard,High school degree,3,0,1,2,m,2,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1
51,Unmarried,17,89,$75+,43,Luxury,High school degree,12,0,2,4,m,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1
47,Unmarried,16,36,$25 - $49,18.3,Standard,Did not complete high school,7,0,2,5,f,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
31,Married,10,32,$25 - $49,15.4,Standard,Some college,4,0,1,4,f,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
34,Unmarried,8,44,$25 - $49,22.1,Standard,College degree,4,0,1,1,f,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1
35,Married,7,41,$25 - $49,20.200000000000003,Standard,High school degree,7,0,2,3,m,3,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1
66,Unmarried,36,45,$25 - $49,23.700000000000003,Standard,Did not complete high school,16,0,3,5,m,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1
63,Unmarried,11,118,$75+,60.2,Luxury,Did not complete high school,14,0,2,5,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
34,Married,14,102,$75+,51,Luxury,College degree,9,0,2,2,f,4,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
37,Married,6,31,$25 - $49,15.4,Standard,Some college,7,0,2,3,f,5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
34,Married,11,37,$25 - $49,18.4,Standard,Did not complete high school,5,0,2,5,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0
36,Married,7,109,$75+,56,Luxury,College degree,4,0,1,1,m,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
42,Unmarried,17,42,$25 - $49,21.6,Standard,College degree,8,0,2,4,m,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1
63,Unmarried,12,143,$75+,72.2,Luxury,Did not complete high school,39,0,3,5,f,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1
30,Married,5,50,$50 - $74,24.1,Standard,College degree,5,0,2,5,f,4,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
58,Married,5,280,$75+,68.5,Luxury,Did not complete high school,37,0,3,4,f,6,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
36,Unmarried,11,37,$25 - $49,18.7,Standard,High school degree,15,0,3,3,f,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
53,Married,31,393,$75+,75,Luxury,Some college,32,0,3,4,f,2,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1
43,Unmarried,3,86,$75+,43.2,Luxury,College degree,10,0,2,2,f,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
33,Unmarried,3,24,Under $25,12,Economy,College degree,3,0,1,4,f,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1
37,Married,2,88,$75+,43.3,Luxury,College degree,5,0,2,3,f,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
43,Married,13,66,$50 - $74,33.7,Luxury,Some college,8,0,2,3,f,2,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
45,Unmarried,4,196,$75+,96.3,Luxury,Some college,21,0,3,4,f,1,1,0,0,0,NA,1,1,1,1,1,0,1,1,0,1
37,Unmarried,5,27,$25 - $49,13.8,Economy,Some college,15,0,3,3,f,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
19,Unmarried,0,15,Under $25,7.4,Economy,High school degree,0,0,1,1,m,3,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1
55,Unmarried,11,66,$50 - $74,33.1,Luxury,High school degree,15,0,3,2,m,4,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
40,Unmarried,12,94,$75+,47.8,Luxury,High school degree,3,0,1,5,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
61,Unmarried,27,11,Under $25,5.2,Economy,Some college,12,1,2,2,f,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
25,Married,3,20,Under $25,9.6,Economy,Did not complete high school,9,0,2,2,f,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
35,Unmarried,11,116,$75+,58.6,Luxury,Post-undergraduate degree,5,0,2,3,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
60,Unmarried,37,43,$25 - $49,21.4,Standard,Did not complete high school,8,0,2,2,m,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1
37,Unmarried,9,54,$50 - $74,26.4,Standard,Post-undergraduate degree,11,0,2,5,m,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1
38,Unmarried,8,76,$75+,37.1,Luxury,Some college,13,0,2,4,f,1,0,0,0,0,NA,0,0,1,1,1,0,1,0,1,1
46,Unmarried,7,36,$25 - $49,18,Standard,High school degree,13,0,2,2,f,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
43,Unmarried,0,56,$50 - $74,28.4,Standard,College degree,3,0,1,4,m,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
40,Married,18,50,$50 - $74,24,Standard,College degree,5,0,2,3,m,6,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1
34,Unmarried,14,22,Under $25,11,Economy,Some college,5,0,2,2,f,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
40,Married,0,33,$25 - $49,16.7,Standard,Post-undergraduate degree,3,0,1,2,m,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
44,Married,11,41,$25 - $49,20,Standard,Post-undergraduate degree,5,0,2,1,f,6,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
28,Married,5,41,$25 - $49,21.5,Standard,High school degree,6,0,2,1,m,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
47,Married,8,65,$50 - $74,31.9,Luxury,College degree,11,0,2,4,m,3,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
23,Married,2,25,$25 - $49,12.3,Economy,Some college,1,0,1,1,m,3,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1
51,Married,4,33,$25 - $49,16.3,Standard,High school degree,1,0,1,2,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
39,Married,0,23,Under $25,11.8,Economy,Did not complete high school,2,0,1,4,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
54,Married,33,61,$50 - $74,30.1,Luxury,Did not complete high school,11,0,2,5,f,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
54,Unmarried,21,314,$75+,76.2,Luxury,Some college,24,0,3,5,f,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
28,Unmarried,6,42,$25 - $49,20.8,Standard,High school degree,8,0,2,3,m,4,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1
26,Married,6,26,$25 - $49,12.9,Economy,Post-undergraduate degree,0,0,1,1,f,2,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1
42,Married,22,58,$50 - $74,28.9,Standard,Post-undergraduate degree,2,0,1,2,f,4,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1
44,Married,14,40,$25 - $49,19.3,Standard,Did not complete high school,7,0,2,4,f,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
41,Married,1,43,$25 - $49,20,Standard,Some college,17,0,3,5,f,5,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
40,Married,8,33,$25 - $49,16.5,Standard,Did not complete high school,8,0,2,4,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
39,Married,15,52,$50 - $74,26.700000000000003,Standard,High school degree,12,0,2,4,f,3,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
35,Unmarried,8,57,$50 - $74,27.5,Standard,Some college,6,0,2,4,m,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0
45,Married,17,143,$75+,70.7,Luxury,Some college,7,0,2,4,f,2,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1
48,Married,17,56,$50 - $74,27.8,Standard,College degree,18,0,3,5,f,6,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1
71,Unmarried,50,69,$50 - $74,34.800000000000004,Luxury,Did not complete high school,21,0,3,3,f,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1
31,Unmarried,11,34,$25 - $49,17.2,Standard,High school degree,4,0,1,4,m,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
50,Married,16,346,$75+,78,Luxury,Post-undergraduate degree,15,0,3,1,m,2,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1
55,Unmarried,13,167,$75+,83.2,Luxury,Post-undergraduate degree,25,0,3,5,m,2,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
32,Married,7,27,$25 - $49,12.8,Economy,High school degree,0,0,1,1,m,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
51,Unmarried,15,126,$75+,62.6,Luxury,High school degree,30,0,3,4,f,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
52,Unmarried,18,46,$25 - $49,23.4,Standard,High school degree,23,0,3,4,m,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
46,Unmarried,7,33,$25 - $49,15.9,Standard,Some college,0,0,1,3,f,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
49,Unmarried,30,349,$75+,77.8,Luxury,Some college,27,0,3,4,m,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
48,Unmarried,23,40,$25 - $49,19.4,Standard,Did not complete high school,0,0,1,1,m,2,0,0,1,0,NA,1,1,1,1,1,0,0,1,1,1
23,Unmarried,0,20,Under $25,10.5,Economy,College degree,0,0,1,1,f,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
52,Married,24,73,$50 - $74,37.1,Luxury,Did not complete high school,19,0,3,4,f,3,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1
50,Unmarried,19,66,$50 - $74,33.9,Luxury,Some college,28,0,3,5,m,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1
60,Married,35,102,$75+,49.8,Luxury,High school degree,23,0,3,5,f,2,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
21,Unmarried,1,14,Under $25,7,Economy,High school degree,0,0,1,2,m,4,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
36,Married,1,45,$25 - $49,21.9,Standard,Post-undergraduate degree,8,0,2,3,m,2,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1
49,Unmarried,8,50,$50 - $74,25.9,Standard,Did not complete high school,8,0,2,3,m,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
48,Married,25,123,$75+,60.900000000000006,Luxury,College degree,18,0,3,3,m,6,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1
25,Unmarried,4,64,$50 - $74,32.4,Luxury,Some college,4,0,1,3,f,3,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1
35,Married,4,28,$25 - $49,13.5,Economy,High school degree,4,0,1,2,f,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
49,Unmarried,25,102,$75+,51.6,Luxury,Post-undergraduate degree,1,0,1,1,f,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1
47,Married,11,107,$75+,53.6,Luxury,College degree,22,0,3,5,m,3,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
27,Unmarried,5,26,$25 - $49,12.9,Economy,High school degree,8,0,2,3,f,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
34,Married,11,24,Under $25,11.9,Economy,High school degree,1,0,1,2,f,7,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1
36,Married,17,30,$25 - $49,15.2,Standard,Did not complete high school,6,0,2,1,f,5,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
50,Married,22,37,$25 - $49,18.3,Standard,Did not complete high school,6,0,2,4,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
29,Unmarried,2,28,$25 - $49,13.5,Economy,Post-undergraduate degree,1,0,1,4,f,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1
33,Married,13,21,Under $25,10.5,Economy,Did not complete high school,0,0,1,3,m,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
42,Unmarried,13,26,$25 - $49,13.1,Economy,Did not complete high school,7,0,2,3,m,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1
33,Married,13,23,Under $25,11.9,Economy,Did not complete high school,5,0,2,3,m,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
30,Married,6,32,$25 - $49,16,Standard,Some college,9,0,2,1,m,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
51,Unmarried,32,146,$75+,73.9,Luxury,Did not complete high school,26,0,3,5,m,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
27,Unmarried,3,28,$25 - $49,14,Economy,Some college,0,0,1,1,m,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
29,Unmarried,7,16,Under $25,8.1,Economy,Some college,5,0,2,4,m,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
32,Unmarried,3,37,$25 - $49,18.9,Standard,College degree,5,0,2,1,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
44,Married,5,31,$25 - $49,15.3,Standard,Did not complete high school,9,0,2,5,m,4,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
34,Married,15,112,$75+,56.900000000000006,Luxury,College degree,10,0,2,5,m,5,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
20,Married,1,32,$25 - $49,16.2,Standard,Some college,0,0,1,1,f,2,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1
49,Unmarried,17,78,$75+,39.6,Luxury,Did not complete high school,17,0,3,3,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
34,Unmarried,14,100,$75+,50,Luxury,College degree,5,0,2,5,f,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
34,Married,9,30,$25 - $49,14.9,Economy,High school degree,12,0,2,3,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
31,Unmarried,10,51,$50 - $74,24.700000000000003,Standard,High school degree,10,0,2,5,f,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1
39,Married,20,238,$75+,73.6,Luxury,College degree,15,0,3,5,f,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
33,Married,14,42,$25 - $49,20.8,Standard,College degree,0,0,1,3,m,6,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1
54,Married,29,69,$50 - $74,35.2,Luxury,Did not complete high school,23,0,3,2,f,6,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
31,Unmarried,5,60,$50 - $74,29.3,Standard,College degree,4,0,1,2,f,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1
34,Unmarried,6,71,$50 - $74,35.300000000000004,Luxury,Did not complete high school,12,0,2,3,f,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
29,Married,2,28,$25 - $49,14.3,Economy,College degree,2,0,1,4,f,4,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0
24,Unmarried,2,15,Under $25,7.2,Economy,Did not complete high school,3,0,1,4,m,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
49,Married,22,154,$75+,76.10000000000001,Luxury,High school degree,19,0,3,5,f,6,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1
19,Married,0,14,Under $25,7.1000000000000005,Economy,Did not complete high school,1,0,1,4,f,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
49,Unmarried,5,35,$25 - $49,17.7,Standard,Did not complete high school,12,0,2,5,f,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
40,Unmarried,16,50,$50 - $74,24.8,Standard,College degree,9,0,2,2,m,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1
28,Unmarried,0,74,$50 - $74,37.4,Luxury,Post-undergraduate degree,0,0,1,1,f,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
36,Married,6,130,$75+,63.8,Luxury,Some college,11,0,2,5,f,5,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1
46,Unmarried,6,46,$25 - $49,22.8,Standard,College degree,15,0,3,5,m,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1
24,Married,3,25,$25 - $49,12.6,Economy,Some college,1,0,1,2,f,6,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
38,Married,3,78,$75+,39,Luxury,Some college,9,0,2,3,m,4,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
31,Unmarried,5,28,$25 - $49,13.9,Economy,Some college,7,0,2,5,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
37,Unmarried,7,58,$50 - $74,29.4,Standard,High school degree,10,0,2,2,m,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
58,Unmarried,1,17,Under $25,8.4,Economy,Post-undergraduate degree,4,1,1,3,m,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1
37,Unmarried,6,31,$25 - $49,15.4,Standard,Post-undergraduate degree,8,0,2,3,f,2,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1
73,Unmarried,25,11,Under $25,5.300000000000001,Economy,Did not complete high school,35,1,3,3,m,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
44,Unmarried,15,27,$25 - $49,13.3,Economy,High school degree,11,0,2,3,f,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1
